# trial, bytes, microseconds
98, 2097152, 751.844971
99, 2097152, 725.005981
0, 4194304, 1388.512939
1, 4194304, 1295.045044
2, 4194304, 1437.453003
3, 4194304, 1365.073975
4, 4194304, 1268.765015
5, 4194304, 1242.806030
6, 4194304, 1075.159058
7, 4194304, 1261.026001
8, 4194304, 1240.056030
9, 4194304, 2474.991943
10, 4194304, 1240.365967
11, 4194304, 1718.197021
12, 4194304, 2191.958008
13, 4194304, 1412.312012
14, 4194304, 1299.175049
15, 4194304, 2376.654053
16, 4194304, 1540.970947
17, 4194304, 1479.620972
18, 4194304, 1880.063965
19, 4194304, 2005.812012
20, 4194304, 1206.357056
21, 4194304, 2302.094971
22, 4194304, 1277.276001
23, 4194304, 1159.437988
24, 4194304, 1502.520996
25, 4194304, 2545.399902
26, 4194304, 1433.212036
27, 4194304, 1312.214966
28, 4194304, 1288.755005
29, 4194304, 1288.204956
30, 4194304, 1279.276001
31, 4194304, 1324.034058
32, 4194304, 1441.411987
33, 4194304, 1481.061035
34, 4194304, 1745.256958
35, 4194304, 1657.229004
36, 4194304, 1293.864990
37, 4194304, 2469.802002
38, 4194304, 1353.134033
39, 4194304, 1261.826050
40, 4194304, 1722.895996
41, 4194304, 1235.546021
42, 4194304, 1315.744995
43, 4194304, 1800.805054
44, 4194304, 1198.166992
45, 4194304, 1160.588013
46, 4194304, 2031.260986
47, 4194304, 1285.125977
48, 4194304, 1459.422974
49, 4194304, 2465.672119
50, 4194304, 1347.645020
51, 4194304, 1152.937988
52, 4194304, 1133.718018
53, 4194304, 1294.255005
54, 4194304, 1445.741943
55, 4194304, 1400.942993
56, 4194304, 1318.005005
57, 4194304, 1825.814941
58, 4194304, 1332.385010
59, 4194304, 1289.245972
60, 4194304, 1243.276978
61, 4194304, 1194.737061
62, 4194304, 1295.074951
63, 4194304, 1290.714966
64, 4194304, 1530.609985
65, 4194304, 1339.063965
66, 4194304, 1265.556030
67, 4194304, 2330.625000
68, 4194304, 1266.155029
69, 4194304, 1016.341003
70, 4194304, 2316.426025
71, 4194304, 1301.505005
72, 4194304, 1974.343018
73, 4194304, 1913.422974
74, 4194304, 1012.700989
75, 4194304, 1298.714966
76, 4194304, 1275.834961
77, 4194304, 1986.092041
78, 4194304, 1503.640991
79, 4194304, 4395.695801
80, 4194304, 1302.185059
81, 4194304, 1031.239990
82, 4194304, 1619.290039
83, 4194304, 1462.031982
84, 4194304, 1871.012939
85, 4194304, 1456.991943
86, 4194304, 1176.917969
87, 4194304, 1309.155029
88, 4194304, 1477.760986
89, 4194304, 973.361023
90, 4194304, 920.481995
91, 4194304, 1332.183960
92, 4194304, 1154.988037
93, 4194304, 1051.759033
94, 4194304, 955.481018
95, 4194304, 945.231018
96, 4194304, 2789.146973
97, 4194304, 2146.589111
98, 4194304, 1281.185059
99, 4194304, 1496.201050
0, 8388608, 2868.583984
1, 8388608, 2535.400879
2, 8388608, 2293.686035
3, 8388608, 2107.729004
4, 8388608, 3947.114014
5, 8388608, 2017.441040
6, 8388608, 2138.698975
7, 8388608, 2070.158936
8, 8388608, 2394.464111
9, 8388608, 2132.708984
10, 8388608, 3441.343018
11, 8388608, 2021.480957
12, 8388608, 4314.355957
13, 8388608, 2524.521973
14, 8388608, 3989.683105
15, 8388608, 3925.725098
16, 8388608, 2799.696045
17, 8388608, 3005.153076
18, 8388608, 2721.248047
