# trial, First Instruction, Load 32-bit GDT, Protected Mode Enable, Protected Transition, Paging identity mapping, Load 64-bit GDT, Jump to 64-bit
503, 34, 3528, 3134, 212, 142952, 7618, 288
504, 34, 3412, 2936, 212, 91474, 7432, 298
505, 36, 4960, 3352, 212, 89020, 9632, 282
506, 36, 3470, 3122, 210, 89056, 7388, 288
507, 34, 3364, 2876, 214, 91530, 7320, 286
508, 34, 3986, 3164, 212, 142626, 8288, 286
509, 36, 3302, 2950, 214, 89372, 7342, 286
510, 36, 3384, 3788, 208, 142620, 9048, 286
511, 34, 3480, 3222, 212, 89242, 7834, 286
512, 36, 3398, 2960, 212, 143260, 7346, 284
513, 34, 4952, 3456, 210, 89020, 9922, 288
514, 36, 3362, 2988, 214, 88402, 7326, 302
515, 34, 3510, 3244, 208, 91898, 7308, 288
516, 36, 3996, 3370, 212, 89590, 8306, 286
517, 36, 3324, 2984, 216, 140494, 7322, 288
518, 36, 3408, 3726, 214, 90902, 9000, 286
519, 36, 3536, 3064, 208, 142258, 7850, 284
520, 36, 3396, 3074, 212, 91312, 7282, 286
521, 36, 4968, 3244, 216, 140172, 9786, 430
522, 34, 3378, 3030, 212, 89092, 7402, 288
523, 34, 3358, 2874, 208, 90708, 7320, 286
524, 36, 4064, 3582, 214, 91250, 8284, 294
525, 34, 3298, 2904, 210, 89938, 7632, 282
526, 36, 3374, 3836, 210, 144292, 9114, 302
527, 36, 3494, 3222, 210, 89430, 7668, 302
528, 36, 3366, 2974, 212, 145814, 7318, 286
529, 36, 4944, 3378, 210, 89122, 9778, 286
530, 32, 3360, 2970, 212, 140412, 7360, 286
531, 36, 3392, 3036, 214, 91294, 7310, 302
532, 34, 3996, 3166, 208, 90024, 8272, 298
533, 34, 3478, 3282, 212, 92488, 7348, 290
534, 34, 4958, 3372, 216, 89554, 10018, 286
535, 34, 3374, 3008, 214, 140714, 7632, 300
536, 34, 3468, 2812, 212, 91030, 7270, 288
537, 34, 3952, 3176, 210, 143588, 8288, 286
538, 34, 3330, 3084, 210, 89036, 7324, 288
539, 34, 3330, 3832, 218, 144488, 9068, 288
540, 36, 3596, 3210, 210, 89550, 7746, 286
541, 36, 3452, 2978, 210, 90934, 7316, 288
542, 36, 5194, 3688, 212, 90228, 9682, 290
543, 36, 3324, 2876, 214, 89218, 7398, 300
544, 36, 3370, 2954, 212, 146470, 7358, 286
545, 36, 3970, 3068, 214, 91006, 8498, 286
546, 36, 3356, 2908, 212, 142984, 7558, 286
547, 34, 3392, 3912, 210, 91496, 9168, 286
548, 36, 3524, 3258, 212, 144426, 7656, 290
549, 34, 3448, 3050, 210, 91444, 7286, 286
550, 36, 4952, 3316, 210, 89354, 9656, 286
551, 34, 3666, 3246, 208, 89176, 7394, 290
552, 36, 3342, 3018, 212, 90070, 7308, 302
553, 34, 4002, 3230, 214, 140892, 8290, 286
554, 36, 3326, 2812, 212, 89296, 7332, 286
555, 36, 3432, 3592, 212, 150896, 9094, 286
556, 34, 3432, 3008, 210, 89650, 7414, 288
557, 36, 3356, 2834, 212, 142240, 7366, 286
558, 34, 4010, 3168, 212, 89816, 8248, 286
559, 36, 3314, 2882, 208, 89806, 7678, 302
560, 34, 3530, 4130, 212, 91886, 8964, 288
561, 36, 3532, 3112, 212, 89858, 7822, 286
562, 36, 3396, 2914, 208, 149602, 7304, 288
563, 36, 4954, 3318, 212, 88748, 9680, 284
564, 34, 3372, 2910, 212, 138970, 7420, 286
565, 34, 3386, 2982, 212, 90608, 7280, 288
566, 36, 3936, 3234, 212, 145586, 8274, 286
567, 34, 3344, 3036, 212, 89932, 7606, 300
568, 36, 3356, 3756, 212, 90192, 8954, 286
569, 36, 3808, 3476, 212, 90382, 7698, 286
570, 36, 3384, 3016, 208, 91434, 7304, 302
571, 36, 4954, 3392, 212, 147572, 9738, 286
572, 34, 3338, 2972, 212, 89012, 7352, 290
573, 34, 3360, 2946, 214, 146830, 7358, 286
574, 34, 3986, 3592, 212, 91962, 8292, 286
575, 34, 3312, 2910, 214, 140848, 7436, 286
576, 34, 3338, 3832, 212, 91144, 9000, 288
577, 34, 3550, 3044, 208, 88418, 7650, 288
578, 34, 3482, 3234, 212, 107820, 7374, 288
579, 34, 3956, 3148, 212, 90170, 8262, 290
580, 34, 3368, 2840, 212, 137728, 7542, 288
581, 34, 3450, 3868, 206, 90918, 8952, 284
582, 36, 3514, 3154, 210, 146470, 7706, 286
583, 36, 3358, 2960, 208, 90920, 7316, 286
584, 34, 4950, 3430, 212, 143208, 9986, 284
585, 36, 3360, 3060, 212, 88938, 7356, 284
586, 36, 3308, 2792, 208, 90636, 7262, 284
587, 34, 4080, 3358, 214, 91074, 8274, 286
588, 34, 3374, 3052, 210, 88832, 7302, 290
589, 34, 3420, 3792, 216, 150726, 9078, 294
590, 34, 3490, 3170, 212, 88856, 7686, 302
591, 36, 3406, 3038, 210, 142074, 7356, 302
592, 34, 4966, 3370, 216, 88908, 9828, 284
593, 36, 3410, 2922, 212, 145512, 7498, 288
594, 36, 3364, 2920, 212, 91850, 7636, 286
595, 34, 3984, 3294, 214, 89398, 8282, 290
596, 36, 3452, 3252, 212, 90306, 7312, 286
597, 36, 3334, 3942, 212, 90798, 8960, 286
598, 34, 3490, 3010, 206, 140552, 7662, 284
599, 34, 3414, 2966, 208, 91010, 7470, 284
600, 34, 4956, 3290, 214, 146098, 9668, 286
601, 36, 3368, 3046, 210, 88904, 7570, 286
602, 34, 3386, 2782, 206, 141366, 7356, 284
603, 36, 3996, 3338, 212, 90414, 8250, 286
604, 36, 3410, 2972, 212, 89344, 7630, 286
605, 34, 3608, 4048, 210, 92082, 8988, 286
606, 36, 3544, 3184, 206, 88580, 7652, 302
607, 34, 3360, 2898, 210, 150252, 7364, 294
608, 36, 4942, 3298, 206, 89146, 9690, 286
609, 34, 3324, 2926, 208, 137528, 7604, 288
610, 36, 3344, 3106, 210, 91144, 7658, 288
611, 36, 4046, 3354, 212, 146182, 8324, 288
612, 36, 3298, 3058, 214, 89386, 7244, 286
613, 36, 3428, 3802, 212, 90166, 8984, 288
614, 34, 3682, 3438, 214, 89806, 7812, 288
615, 36, 3386, 2878, 210, 90934, 7298, 288
616, 34, 4962, 3296, 212, 146894, 9666, 286
617, 34, 3380, 2926, 212, 88522, 7340, 286
618, 34, 3332, 2870, 212, 149570, 7502, 292
619, 34, 3972, 3358, 210, 90154, 8242, 284
620, 34, 3324, 2920, 212, 140502, 7400, 430
621, 36, 3400, 3986, 210, 90782, 8986, 286
622, 36, 3568, 3208, 210, 88918, 8030, 286
623, 38, 3604, 3226, 210, 91760, 7494, 286
624, 36, 4932, 3398, 216, 1188592, 8376, 304
625, 38, 3328, 3106, 212, 138334, 7336, 288
626, 34, 3370, 4030, 210, 93516, 9280, 286
627, 36, 3538, 3010, 208, 136386, 7736, 290
628, 36, 3344, 2944, 212, 91640, 7286, 292
629, 34, 4954, 3298, 212, 135260, 9694, 284
630, 36, 3306, 2942, 212, 88424, 7364, 290
631, 36, 3350, 2986, 212, 90074, 7336, 284
632, 34, 4198, 3300, 206, 90758, 8320, 288
633, 36, 3314, 2932, 212, 88816, 7330, 286
634, 34, 3358, 3762, 212, 141004, 9014, 302
635, 34, 3566, 3270, 212, 88780, 7650, 300
636, 34, 3348, 2908, 208, 141660, 7350, 302
637, 34, 4948, 3380, 212, 88984, 9808, 286
638, 34, 3316, 2844, 208, 138022, 7436, 290
639, 36, 3378, 2884, 212, 91228, 7322, 282
640, 34, 3974, 3154, 214, 89434, 8258, 284
641, 36, 3490, 3004, 212, 90562, 7278, 290
642, 36, 3368, 3800, 212, 90608, 8942, 284
643, 34, 3562, 3206, 212, 140562, 7676, 286
644, 36, 3358, 2898, 208, 91458, 7518, 286
645, 34, 4940, 3302, 212, 140500, 9706, 286
646, 34, 3430, 2984, 214, 88856, 7366, 288
647, 36, 3344, 2904, 212, 141494, 7542, 284
648, 36, 4002, 3226, 216, 90266, 8630, 286
649, 36, 3340, 3088, 218, 88824, 7278, 302
650, 34, 3586, 4024, 212, 91398, 9110, 290
651, 34, 3448, 3090, 212, 89968, 7378, 300
652, 36, 3370, 2910, 212, 149482, 7334, 302
653, 34, 3978, 3130, 206, 90880, 8304, 302
654, 34, 3404, 2912, 210, 140170, 7394, 286
655, 36, 3350, 3916, 210, 90676, 8990, 288
656, 34, 3548, 3188, 212, 141628, 7666, 286
657, 36, 3340, 2946, 206, 90464, 7476, 286
658, 34, 4942, 3248, 212, 89074, 10032, 286
659, 34, 3518, 3144, 214, 88902, 7536, 286
660, 34, 3406, 3002, 212, 91972, 7520, 286
661, 34, 3964, 3076, 212, 140210, 8360, 290
662, 34, 3344, 2914, 214, 89426, 7470, 286
663, 36, 3346, 3778, 210, 142164, 9030, 284
664, 34, 3502, 3216, 212, 89088, 24168, 286
665, 36, 3336, 2942, 210, 145832, 7340, 284
666, 34, 3984, 3354, 210, 89612, 8272, 286
667, 34, 3332, 2830, 212, 89252, 7290, 286
668, 36, 3580, 4110, 212, 92062, 8970, 290
669, 36, 3530, 3278, 210, 89040, 7590, 300
670, 34, 3348, 2944, 214, 145130, 7352, 288
671, 36, 4956, 3346, 212, 89158, 9674, 286
672, 36, 3304, 3146, 212, 140746, 7474, 288
673, 34, 3360, 3020, 210, 90898, 7302, 302
674, 36, 3980, 3278, 208, 143564, 8384, 290
675, 36, 3312, 2986, 212, 89216, 7324, 284
676, 34, 3360, 3596, 212, 90920, 8958, 288
677, 36, 3626, 3290, 208, 89768, 7676, 288
678, 36, 3392, 2856, 208, 91402, 7324, 292
679, 34, 7476, 3752, 214, 142912, 9772, 288
680, 34, 3342, 2854, 212, 88502, 7346, 300
681, 36, 3412, 2770, 214, 145120, 7394, 284
682, 34, 3976, 3280, 214, 89438, 8288, 302
683, 34, 3360, 3026, 212, 143078, 7352, 286
684, 34, 3356, 3888, 212, 90464, 8960, 290
685, 36, 3510, 3050, 208, 89294, 7654, 288
686, 34, 3472, 3128, 210, 92318, 7296, 284
687, 34, 4998, 3502, 212, 88996, 9694, 286
688, 34, 3388, 2862, 208, 141862, 7602, 286
689, 34, 3378, 2964, 212, 91036, 7308, 288
690, 34, 3972, 3132, 212, 142868, 8342, 288
691, 34, 3308, 2856, 206, 89028, 7290, 298
692, 36, 3352, 3778, 212, 140764, 9056, 284
693, 34, 3624, 3224, 214, 89752, 7810, 288
694, 36, 3370, 2850, 206, 90712, 7346, 292
695, 34, 5360, 3432, 210, 90040, 9666, 286
696, 34, 3310, 2880, 210, 88216, 7352, 302
697, 34, 3356, 2972, 212, 143776, 7348, 284
698, 34, 4004, 3266, 212, 89586, 8304, 290
699, 36, 3328, 2938, 206, 146032, 7368, 286
700, 34, 3438, 3828, 214, 90728, 9040, 286
701, 36, 3532, 3112, 208, 143814, 7686, 286
702, 34, 3384, 3482, 212, 91580, 7280, 286
703, 34, 4952, 3256, 214, 89106, 9650, 286
704, 36, 3596, 3240, 214, 89288, 7694, 290
705, 34, 3366, 3046, 212, 92298, 7474, 286
706, 34, 3986, 3252, 214, 146320, 8312, 286
707, 36, 3318, 2892, 208, 88944, 7294, 286
708, 34, 3398, 3754, 212, 151948, 9046, 286
709, 36, 3506, 3200, 212, 89786, 7684, 286
710, 34, 3376, 2902, 208, 159124, 7412, 302
711, 34, 3988, 3334, 214, 90688, 8856, 298
712, 32, 3358, 2930, 212, 89132, 7284, 288
713, 36, 3518, 4092, 208, 92126, 9004, 292
714, 34, 3530, 3226, 204, 89486, 7650, 292
715, 36, 3342, 2918, 208, 147620, 7488, 302
716, 36, 4958, 3416, 212, 88646, 9812, 286
717, 36, 3316, 2904, 214, 142220, 7498, 286
718, 36, 3364, 2984, 212, 92002, 7504, 286
719, 36, 3966, 3166, 214, 144774, 8374, 286
720, 36, 3340, 3150, 212, 89282, 7294, 300
721, 36, 3346, 3926, 208, 90004, 8950, 292
722, 34, 3604, 3364, 214, 89890, 7654, 284
723, 36, 3350, 3016, 206, 91240, 7466, 286
724, 34, 4960, 3334, 214, 147724, 9766, 288
725, 34, 3314, 2926, 208, 89368, 7584, 286
726, 34, 3342, 2966, 212, 148502, 7372, 286
727, 34, 3976, 3318, 216, 90022, 8424, 288
728, 34, 3378, 2936, 210, 142334, 7464, 286
729, 36, 3380, 3950, 216, 91004, 8950, 288
730, 36, 3502, 3086, 210, 89166, 7648, 286
731, 32, 3504, 3262, 212, 92734, 7300, 292
732, 34, 4974, 3410, 212, 88790, 9664, 286
733, 34, 3316, 2870, 210, 144682, 7390, 286
734, 36, 3376, 2974, 212, 91128, 7304, 286
735, 34, 4000, 3280, 212, 148384, 8356, 286
736, 34, 3342, 2938, 212, 89598, 7316, 286
737, 34, 3312, 3810, 212, 142742, 8964, 288
738, 36, 3492, 3270, 210, 89642, 7814, 286
739, 34, 3360, 2838, 208, 90174, 7284, 284
740, 34, 5456, 3572, 210, 89730, 9670, 286
741, 36, 3372, 3010, 210, 88462, 7362, 288
742, 36, 3452, 2966, 214, 141210, 7532, 284
743, 36, 3962, 3116, 212, 89018, 8262, 302
744, 36, 3412, 2836, 210, 149116, 7426, 286
745, 36, 4942, 3492, 212, 89500, 9864, 286
746, 34, 3284, 2964, 210, 139142, 7452, 448
747, 34, 3362, 2986, 212, 91040, 7456, 286
748, 36, 4000, 3214, 212, 89258, 8282, 286
749, 36, 3512, 2956, 208, 89946, 7326, 290
750, 34, 3348, 3910, 212, 90090, 8988, 284
751, 36, 3536, 3006, 204, 146554, 7690, 288
752, 34, 3360, 2944, 210, 92918, 7312, 290
753, 34, 4948, 3438, 212, 139778, 9706, 288
754, 36, 3354, 2938, 212, 89488, 7372, 284
755, 36, 3448, 2950, 210, 150238, 7470, 286
756, 36, 3580, 3432, 212, 93308, 7642, 286
757, 32, 3352, 3054, 212, 90922, 7302, 286
758, 36, 5344, 3536, 214, 96714, 9674, 290
759, 36, 3298, 2876, 214, 88896, 7358, 284
760, 34, 3316, 2972, 212, 140372, 7444, 302
761, 34, 3984, 3162, 212, 89258, 8598, 302
762, 36, 3330, 2956, 208, 138852, 7336, 284
763, 36, 3358, 3806, 212, 90238, 8960, 286
764, 34, 3608, 3124, 212, 137242, 7662, 286
765, 34, 3372, 3094, 204, 90672, 7306, 284
766, 34, 4936, 3278, 212, 88972, 9806, 284
767, 36, 3562, 3128, 212, 88678, 7364, 294
768, 34, 3414, 2918, 214, 90820, 7318, 284
769, 34, 4008, 3284, 212, 143356, 8718, 286
770, 32, 3342, 3088, 214, 89824, 7282, 302
771, 34, 3406, 3792, 212, 140280, 9228, 286
772, 34, 3582, 3186, 212, 88716, 7814, 286
773, 34, 3356, 2962, 208, 143684, 7354, 302
774, 36, 4944, 3300, 212, 89744, 9684, 286
775, 36, 3316, 2930, 208, 89990, 7678, 290
776, 34, 3528, 3128, 212, 92064, 7332, 284
777, 34, 4002, 3176, 212, 89868, 8286, 286
778, 36, 3324, 2972, 210, 138780, 7600, 288
779, 34, 3378, 3914, 210, 90808, 8966, 286
780, 36, 3482, 3196, 208, 140552, 7690, 302
781, 34, 3424, 2874, 214, 91166, 7280, 282
782, 36, 4948, 3274, 212, 139136, 9788, 290
783, 36, 3386, 2934, 214, 88704, 7426, 290
784, 34, 3376, 2884, 210, 90914, 7488, 288
785, 34, 4286, 3284, 212, 90464, 8310, 286
786, 34, 3384, 2960, 208, 88238, 7278, 286
787, 32, 3402, 3774, 212, 143870, 9018, 286
788, 36, 3476, 3130, 206, 88876, 7668, 284
789, 36, 3366, 2870, 214, 141602, 7334, 302
790, 36, 4954, 3382, 210, 88626, 9642, 284
791, 36, 3450, 2936, 206, 139642, 7406, 288
792, 36, 3364, 3010, 212, 90724, 7296, 288
793, 34, 4000, 3424, 212, 89550, 8302, 286
794, 34, 3482, 3060, 212, 90558, 7414, 282
795, 34, 3424, 3742, 210, 104810, 9730, 292
796, 34, 3356, 2890, 208, 140546, 7330, 294
797, 36, 3344, 3078, 210, 91032, 7290, 288
798, 34, 3974, 3206, 212, 141598, 8380, 300
799, 36, 3326, 2992, 212, 88418, 7324, 290
800, 36, 3366, 3812, 212, 141818, 9006, 286
801, 36, 3492, 3202, 206, 88966, 7972, 302
802, 34, 3408, 2910, 210, 91120, 7292, 286
803, 34, 5206, 3490, 212, 89176, 9718, 286
804, 36, 3326, 3082, 212, 88066, 7376, 286
805, 34, 3384, 3056, 212, 144182, 7310, 286
806, 34, 3964, 3064, 212, 89130, 8434, 286
807, 36, 3308, 3002, 210, 141990, 7334, 286
808, 34, 3346, 3798, 214, 90470, 8940, 290
809, 34, 3476, 3256, 210, 138828, 7718, 286
810, 34, 3354, 2954, 212, 90694, 7268, 286
811, 38, 4940, 3350, 214, 88570, 9678, 290
812, 34, 3538, 3194, 212, 88826, 7344, 302
813, 34, 3396, 2864, 212, 91092, 7266, 290
814, 34, 3974, 3066, 212, 143758, 8312, 284
815, 36, 3304, 2970, 214, 88446, 7276, 288
816, 34, 3348, 3822, 208, 143408, 8924, 286
817, 36, 3478, 3176, 212, 88240, 7646, 286
818, 36, 3374, 2890, 208, 146742, 7398, 288
819, 36, 4950, 3332, 212, 88550, 9670, 286
820, 32, 3326, 2928, 206, 88880, 7418, 288
821, 36, 3542, 3170, 208, 93018, 7444, 286
822, 36, 3966, 3378, 212, 89596, 8280, 288
823, 34, 3404, 2950, 210, 145294, 7398, 286
824, 36, 3350, 3884, 214, 91124, 8956, 288
825, 36, 3572, 3034, 208, 143854, 7680, 286
826, 34, 3364, 3030, 210, 91078, 7298, 284
827, 34, 4944, 3446, 210, 143080, 9662, 286
828, 36, 3334, 2960, 212, 89198, 7426, 284
829, 34, 3432, 2960, 208, 91644, 7278, 286
830, 34, 4288, 3476, 210, 91062, 8274, 286
831, 34, 3310, 3026, 216, 89118, 7350, 286
832, 36, 3372, 3872, 212, 146128, 9244, 286
833, 36, 3530, 3122, 208, 89164, 7652, 300
834, 36, 3432, 2904, 208, 145724, 7300, 284
835, 36, 4986, 3366, 212, 89588, 9650, 284
836, 36, 3320, 2932, 210, 142628, 7412, 286
837, 34, 3362, 2938, 206, 91220, 7280, 300
838, 34, 3990, 3150, 214, 89634, 8474, 286
839, 36, 3416, 3178, 214, 89572, 7320, 288
840, 34, 4934, 3526, 212, 92802, 9820, 286
841, 38, 3342, 3012, 212, 161754, 7336, 286
842, 34, 3376, 3950, 210, 90158, 8934, 288
843, 36, 3506, 3256, 212, 145898, 7626, 304
844, 34, 3410, 2966, 212, 91408, 7276, 286
845, 34, 4964, 3310, 216, 141438, 9688, 288
846, 36, 3332, 3080, 210, 88556, 7378, 286
847, 36, 3402, 2970, 212, 91168, 7302, 286
848, 36, 4196, 3578, 214, 90742, 8612, 286
849, 36, 3404, 2916, 212, 89264, 7274, 286
850, 36, 3496, 3844, 210, 146878, 8972, 286
851, 36, 3492, 3178, 214, 89548, 7646, 300
852, 36, 3456, 2904, 208, 144638, 7318, 290
853, 32, 4926, 3486, 212, 88902, 9724, 286
854, 34, 3314, 3012, 208, 144430, 7450, 286
855, 34, 3370, 3068, 212, 92092, 7608, 286
856, 36, 3986, 3168, 210, 90534, 8588, 286
857, 34, 3480, 3184, 210, 90264, 7352, 288
858, 36, 3428, 3842, 212, 90468, 8968, 288
859, 34, 3456, 3690, 216, 142008, 7882, 284
860, 36, 3410, 2978, 210, 91088, 7306, 286
861, 36, 4926, 3284, 210, 145088, 9660, 288
862, 36, 3316, 2936, 210, 89120, 7398, 286
863, 34, 3446, 3050, 212, 142706, 7324, 286
864, 36, 3972, 3214, 212, 89758, 8612, 288
865, 36, 3326, 3008, 210, 89092, 7296, 284
866, 34, 3418, 4200, 212, 91632, 9104, 292
867, 36, 3538, 3250, 208, 89368, 7604, 300
868, 34, 3378, 2814, 210, 146074, 7342, 284
869, 34, 4956, 3326, 216, 90066, 9674, 286
870, 34, 3330, 2860, 208, 142084, 7516, 286
871, 36, 3348, 2932, 212, 90720, 7354, 300
872, 34, 3946, 3254, 214, 143004, 8292, 286
873, 36, 3372, 2990, 214, 89436, 7452, 288
874, 36, 3368, 3796, 214, 90666, 8942, 286
875, 36, 3578, 3432, 214, 89490, 7644, 302
876, 36, 3356, 3072, 208, 90370, 7312, 286
877, 34, 4914, 3438, 208, 144460, 9866, 286
878, 34, 3312, 2886, 212, 88746, 7374, 288
879, 36, 3428, 2896, 208, 147532, 7388, 290
880, 34, 3970, 3290, 212, 89666, 8270, 286
881, 34, 3310, 2952, 212, 144080, 7410, 290
882, 36, 3342, 3892, 210, 90616, 8950, 284
883, 34, 3550, 3152, 208, 89104, 7808, 286
884, 34, 3512, 3170, 212, 91160, 7416, 286
885, 34, 4936, 3334, 212, 88764, 9712, 286
886, 34, 3384, 2988, 212, 143532, 7430, 290
887, 34, 3496, 4002, 210, 90484, 8996, 286
888, 36, 3516, 3136, 210, 141054, 7640, 288
889, 34, 3338, 3004, 208, 90724, 7276, 286
890, 34, 4930, 3378, 212, 139388, 9720, 286
891, 34, 3314, 3044, 214, 87972, 7380, 286
892, 34, 3346, 2916, 212, 90812, 7280, 288
893, 34, 4474, 3440, 208, 91090, 8238, 288
894, 34, 3310, 2898, 208, 89264, 7426, 286
895, 36, 3366, 3692, 210, 139994, 9246, 286
896, 36, 3530, 3314, 208, 89110, 7792, 284
897, 34, 3434, 2998, 212, 148518, 7362, 286
898, 34, 4926, 3436, 208, 88174, 9664, 286
899, 36, 3298, 2984, 212, 144120, 7488, 290
900, 36, 3454, 3026, 212, 91212, 7336, 286
901, 34, 3972, 3116, 212, 89802, 8272, 304
902, 34, 3486, 3230, 212, 89798, 7304, 286
903, 34, 3346, 3872, 214, 91270, 9004, 288
904, 34, 3592, 3282, 208, 147276, 7660, 286
905, 34, 3376, 2932, 212, 90338, 7462, 286
906, 36, 4920, 3472, 212, 139250, 9724, 288
907, 36, 3430, 3060, 212, 88110, 7354, 286
908, 32, 3374, 2868, 212, 152544, 7358, 286
909, 36, 3978, 3286, 212, 89946, 8276, 288
910, 36, 3316, 3008, 210, 88232, 7308, 288
911, 36, 3626, 4038, 210, 91122, 8960, 288
912, 34, 3572, 3152, 208, 88796, 7648, 302
913, 36, 3354, 2814, 206, 141658, 7518, 288
914, 36, 4948, 3198, 212, 88250, 9666, 286
915, 34, 3318, 2942, 212, 145314, 7642, 286
916, 38, 3378, 2996, 210, 95424, 7314, 300
917, 34, 3968, 3166, 212, 139048, 8316, 282
918, 36, 3306, 3030, 212, 88108, 7288, 286
919, 34, 3378, 3790, 212, 89412, 8950, 286
920, 36, 3818, 3392, 210, 89500, 7632, 290
921, 34, 3348, 2934, 216, 90076, 7358, 286
922, 36, 4928, 3336, 212, 148508, 9618, 288
923, 36, 3302, 2928, 208, 88180, 7394, 288
924, 36, 3394, 2894, 208, 142854, 7442, 284
925, 36, 3944, 3490, 212, 90618, 8274, 286
926, 36, 3306, 2882, 212, 143580, 7352, 286
927, 34, 3364, 3972, 210, 91540, 8954, 286
928, 36, 3564, 3158, 214, 88278, 7660, 304
929, 36, 3528, 3200, 212, 91722, 7322, 300
930, 36, 4948, 3334, 210, 88968, 9824, 288
931, 34, 3356, 2832, 220, 145552, 7376, 286
932, 36, 3370, 2828, 216, 91150, 7356, 298
933, 34, 3510, 3314, 214, 144210, 7678, 286
934, 36, 3378, 3104, 210, 91642, 7344, 288
935, 36, 3972, 3194, 210, 139072, 8386, 286
936, 34, 3304, 3084, 204, 88558, 7292, 286
937, 36, 3372, 3790, 212, 90024, 8912, 286
938, 34, 3770, 3368, 208, 90894, 7660, 306
939, 36, 3400, 3016, 208, 90682, 7302, 286
940, 36, 4958, 3290, 212, 141118, 9642, 286
941, 34, 3310, 2818, 212, 88532, 7344, 286
942, 34, 3346, 2840, 212, 148316, 7324, 284
943, 34, 3982, 3314, 212, 89900, 8226, 284
944, 34, 3320, 2978, 212, 142470, 7448, 286
945, 34, 3362, 3914, 212, 90568, 8982, 286
946, 34, 3504, 3148, 212, 88178, 7668, 304
947, 34, 3454, 3232, 208, 91790, 7328, 300
948, 36, 4932, 3380, 212, 93814, 9660, 286
949, 34, 3316, 3010, 214, 144948, 7376, 290
950, 36, 3414, 3014, 210, 90476, 7294, 286
951, 36, 3984, 3208, 212, 138468, 8330, 288
952, 34, 3306, 2914, 212, 88930, 7342, 288
953, 34, 3430, 3908, 214, 147140, 9018, 288
954, 34, 3542, 3178, 212, 88864, 7674, 284
955, 34, 3346, 3018, 208, 90138, 7282, 286
956, 34, 5352, 3740, 212, 89406, 10062, 286
957, 34, 3386, 3050, 212, 88000, 7364, 290
958, 34, 3376, 2920, 214, 141762, 7346, 284
959, 36, 3972, 3114, 212, 89412, 8252, 300
960, 34, 3332, 2914, 210, 147362, 7376, 286
961, 36, 3416, 3966, 212, 90920, 8956, 300
962, 34, 3552, 3096, 206, 137564, 7664, 284
963, 34, 3434, 2960, 210, 91130, 7460, 288
964, 34, 4918, 3370, 210, 88530, 9722, 286
965, 34, 3570, 3136, 214, 88904, 7362, 294
966, 36, 3486, 3078, 212, 90522, 7288, 300
967, 34, 4000, 3206, 212, 148694, 8322, 286
968, 36, 3394, 2968, 206, 89002, 7310, 286
969, 34, 3348, 3774, 212, 140802, 8994, 286
970, 34, 3478, 3120, 208, 89080, 7618, 286
971, 34, 3392, 2926, 208, 147088, 7352, 300
972, 34, 4938, 3384, 214, 88866, 9842, 284
973, 36, 3378, 2984, 210, 88112, 7368, 284
974, 34, 3650, 3190, 202, 91496, 7284, 286
975, 36, 3936, 3152, 210, 89734, 8232, 288
976, 34, 3358, 2896, 208, 144968, 7528, 286
977, 36, 3376, 3922, 214, 90108, 8976, 286
978, 34, 3494, 3130, 208, 160968, 7480, 288
979, 34, 3370, 2946, 214, 92008, 7624, 286
980, 34, 3934, 3198, 216, 140002, 8296, 288
981, 32, 3286, 2974, 212, 88938, 7466, 282
982, 36, 3350, 3694, 210, 89774, 8956, 284
983, 34, 3706, 3622, 214, 89304, 7644, 302
984, 34, 3396, 3006, 212, 90446, 7310, 288
985, 36, 4948, 3306, 214, 139482, 9718, 286
986, 36, 3370, 2878, 208, 88210, 7356, 290
987, 36, 3366, 2830, 212, 147066, 7336, 286
988, 36, 3944, 3426, 208, 89606, 8222, 284
989, 36, 3302, 3098, 210, 146638, 7362, 288
990, 32, 3356, 3994, 214, 89896, 8956, 288
991, 36, 3556, 3150, 206, 88200, 7654, 300
992, 34, 3670, 3202, 210, 91662, 7288, 288
993, 36, 4926, 3310, 210, 88572, 9622, 286
994, 34, 3314, 2852, 210, 143140, 7584, 284
995, 36, 3422, 2972, 210, 91290, 7282, 290
996, 34, 3948, 3088, 210, 140614, 8336, 286
997, 36, 3318, 2988, 212, 88636, 7302, 290
998, 36, 3334, 3674, 210, 146976, 8982, 290
999, 36, 3492, 3336, 212, 88642, 7654, 288
