# trial, First Instruction, Load 32-bit GDT, Protected Mode Enable, Protected Transition, Paging identity mapping, Load 64-bit GDT, Jump to 64-bit
546, 90, 150, 5340, 330, 21570, 330, 300
547, 90, 180, 5310, 330, 21570, 330, 300
548, 60, 180, 5340, 330, 21510, 330, 300
549, 60, 120, 4260, 270, 17220, 270, 240
550, 60, 150, 4260, 240, 17220, 240, 270
551, 60, 120, 4260, 270, 17250, 270, 240
552, 60, 120, 4290, 240, 17250, 270, 240
553, 60, 150, 4260, 270, 17220, 270, 240
554, 60, 120, 4290, 240, 17250, 240, 270
555, 60, 150, 4260, 270, 17220, 240, 270
556, 60, 150, 4260, 240, 17220, 270, 240
557, 60, 150, 4260, 270, 17190, 270, 240
558, 60, 120, 4290, 270, 17250, 240, 270
559, 60, 120, 4260, 270, 17190, 270, 240
560, 90, 120, 4260, 270, 17220, 270, 240
561, 60, 120, 4260, 270, 17220, 270, 240
562, 60, 150, 4260, 270, 17220, 240, 240
563, 60, 120, 4260, 270, 17220, 270, 240
564, 60, 120, 4260, 270, 17220, 270, 240
565, 60, 150, 4260, 270, 17190, 270, 240
566, 60, 150, 4260, 270, 17220, 240, 270
567, 60, 150, 4260, 270, 17280, 240, 240
568, 60, 120, 4260, 270, 17220, 270, 240
569, 60, 150, 4260, 270, 17220, 240, 240
570, 60, 150, 4260, 270, 17250, 240, 240
571, 60, 150, 4260, 270, 17220, 240, 240
572, 60, 150, 4260, 270, 17220, 270, 240
573, 60, 150, 4260, 270, 17250, 270, 240
574, 60, 120, 4260, 270, 17190, 270, 240
575, 60, 150, 4260, 270, 17250, 270, 240
576, 60, 120, 4260, 270, 17220, 270, 240
577, 90, 120, 4260, 270, 17220, 240, 240
578, 90, 120, 4260, 270, 17250, 240, 240
579, 60, 120, 4290, 270, 17220, 270, 240
580, 60, 120, 4260, 270, 17250, 240, 240
581, 60, 120, 4290, 240, 17280, 240, 240
582, 60, 120, 4290, 240, 17250, 240, 240
583, 60, 150, 4260, 240, 17250, 270, 240
584, 60, 150, 4260, 270, 18240, 270, 240
585, 60, 150, 4320, 240, 17490, 270, 240
586, 60, 120, 4530, 270, 17280, 240, 240
587, 60, 150, 4260, 270, 17520, 270, 240
588, 60, 120, 4290, 240, 17520, 240, 270
589, 90, 120, 4320, 270, 17370, 300, 240
590, 60, 120, 4380, 270, 17400, 270, 240
591, 60, 120, 4260, 270, 17550, 240, 240
592, 60, 120, 4260, 270, 17430, 270, 240
593, 60, 150, 4290, 270, 20670, 330, 300
594, 60, 180, 5340, 300, 21570, 330, 300
595, 60, 150, 4320, 270, 17190, 240, 300
596, 60, 150, 4260, 240, 17220, 270, 240
597, 60, 150, 4260, 240, 17250, 270, 240
598, 60, 150, 4260, 240, 17250, 270, 240
599, 60, 150, 4290, 270, 17370, 270, 240
600, 60, 120, 4260, 270, 17250, 270, 240
601, 60, 120, 4290, 240, 17220, 270, 240
602, 60, 120, 4290, 240, 17250, 240, 270
603, 60, 150, 4260, 270, 17280, 240, 270
604, 60, 150, 4260, 270, 17250, 270, 240
605, 60, 120, 4290, 240, 17280, 240, 240
606, 90, 120, 4290, 240, 17250, 240, 270
607, 60, 120, 4290, 270, 17220, 240, 270
608, 60, 120, 4290, 240, 17250, 270, 240
609, 60, 120, 4290, 240, 17250, 270, 240
610, 60, 150, 4260, 270, 17250, 240, 270
611, 60, 150, 4260, 240, 17220, 270, 240
612, 60, 120, 4260, 270, 17250, 240, 240
613, 60, 150, 4260, 270, 17190, 270, 240
614, 60, 120, 4260, 270, 17220, 270, 240
615, 60, 150, 4260, 270, 17280, 240, 240
616, 60, 150, 4260, 270, 17220, 240, 270
617, 60, 150, 4260, 270, 17220, 270, 240
618, 60, 150, 4260, 270, 17250, 270, 240
619, 60, 120, 4290, 270, 17250, 270, 240
620, 60, 150, 4290, 240, 17250, 270, 240
621, 60, 120, 4290, 240, 17250, 270, 240
622, 60, 120, 4290, 240, 17220, 240, 240
623, 60, 120, 4290, 240, 17280, 240, 270
624, 60, 120, 4290, 270, 17220, 240, 270
625, 60, 150, 4260, 270, 17190, 270, 240
626, 90, 120, 4260, 270, 17280, 270, 240
627, 60, 150, 4260, 270, 17250, 240, 240
628, 60, 150, 4260, 270, 17220, 270, 240
629, 60, 150, 4260, 270, 17250, 270, 240
630, 60, 150, 4260, 270, 17250, 270, 240
631, 60, 150, 4260, 270, 17220, 270, 240
632, 60, 150, 4260, 270, 17220, 270, 240
633, 60, 120, 4290, 240, 17250, 240, 270
634, 60, 120, 4290, 240, 17220, 270, 240
635, 60, 120, 4290, 240, 17250, 270, 240
636, 60, 150, 4260, 270, 17220, 240, 240
637, 60, 120, 4290, 240, 17220, 240, 240
638, 60, 150, 4260, 270, 17280, 240, 270
639, 60, 150, 4260, 270, 17220, 270, 240
640, 60, 120, 4290, 240, 17280, 240, 270
641, 60, 120, 4290, 270, 17250, 270, 240
642, 60, 150, 4260, 270, 17310, 240, 240
643, 60, 120, 4290, 270, 17250, 270, 240
644, 60, 150, 4260, 270, 17250, 270, 240
645, 60, 120, 4290, 270, 17460, 240, 240
646, 60, 150, 4260, 270, 17190, 270, 240
647, 60, 150, 4260, 270, 17220, 270, 240
648, 60, 120, 4290, 240, 17280, 240, 240
649, 60, 150, 4260, 270, 17190, 270, 240
650, 60, 120, 4290, 270, 17190, 270, 240
651, 60, 120, 4290, 270, 17220, 270, 240
652, 60, 120, 4290, 270, 17220, 240, 240
653, 60, 150, 4260, 270, 17250, 240, 270
654, 60, 150, 4260, 270, 17220, 240, 240
655, 60, 150, 4260, 270, 17160, 270, 240
656, 90, 120, 4260, 270, 17220, 240, 240
657, 60, 150, 4260, 270, 17220, 240, 270
658, 60, 150, 4260, 270, 17220, 270, 240
659, 60, 150, 4260, 270, 17190, 270, 240
660, 60, 150, 4260, 270, 17220, 240, 240
661, 60, 120, 4290, 270, 17220, 240, 240
662, 60, 150, 4260, 270, 17220, 240, 240
663, 60, 150, 4260, 270, 17250, 240, 240
664, 60, 150, 4260, 270, 17190, 270, 240
665, 60, 120, 4260, 270, 17220, 240, 270
666, 60, 120, 4290, 270, 17220, 270, 240
667, 60, 150, 4260, 270, 17190, 270, 240
668, 60, 150, 4260, 270, 17250, 270, 240
669, 60, 150, 4260, 270, 17250, 270, 240
670, 60, 150, 4290, 240, 17280, 240, 240
671, 60, 150, 4260, 270, 17220, 270, 240
672, 60, 150, 4260, 270, 17250, 270, 240
673, 60, 150, 4260, 270, 17190, 270, 240
674, 60, 150, 4260, 270, 17220, 270, 240
675, 60, 150, 4260, 270, 17190, 270, 240
676, 60, 120, 4290, 270, 17220, 240, 270
677, 90, 120, 4260, 270, 17250, 270, 240
678, 60, 120, 4290, 240, 17220, 270, 240
679, 60, 120, 4290, 240, 17220, 240, 240
680, 60, 120, 4260, 270, 17220, 270, 240
681, 60, 150, 4260, 270, 17250, 240, 240
682, 60, 120, 4290, 270, 17190, 270, 240
683, 60, 180, 5370, 330, 19200, 240, 270
684, 60, 120, 4290, 240, 17250, 270, 240
685, 60, 120, 4260, 270, 17220, 270, 240
686, 60, 150, 4290, 240, 17280, 240, 270
687, 90, 120, 4260, 270, 17190, 270, 240
688, 90, 120, 4260, 270, 17250, 240, 270
689, 60, 120, 4290, 240, 17220, 270, 240
690, 60, 150, 4260, 270, 17220, 240, 240
691, 60, 150, 4260, 270, 17190, 270, 240
692, 60, 150, 4260, 270, 17220, 270, 240
693, 60, 120, 4290, 270, 17220, 240, 240
694, 60, 150, 4260, 270, 17220, 270, 240
695, 60, 150, 4260, 270, 17220, 270, 240
696, 60, 150, 4260, 270, 17220, 270, 240
697, 60, 120, 4290, 240, 17250, 270, 240
698, 60, 120, 4290, 270, 17190, 240, 240
699, 60, 150, 4320, 240, 17340, 270, 240
700, 60, 120, 4290, 240, 17250, 270, 240
701, 60, 150, 4260, 270, 17220, 240, 270
702, 60, 120, 4290, 270, 17220, 270, 240
703, 60, 150, 4260, 270, 17220, 270, 240
704, 60, 150, 4260, 270, 17220, 270, 240
705, 60, 150, 4260, 270, 17220, 240, 240
706, 60, 120, 4290, 270, 17220, 240, 270
707, 60, 120, 4290, 270, 17220, 270, 240
708, 60, 120, 4290, 240, 17250, 270, 240
709, 60, 150, 4260, 270, 17220, 240, 240
710, 60, 150, 4260, 270, 17250, 270, 240
711, 60, 120, 4290, 270, 17250, 240, 270
712, 60, 120, 4290, 270, 17250, 240, 240
713, 60, 120, 4290, 270, 17250, 270, 240
714, 60, 150, 4260, 270, 17250, 270, 240
715, 60, 150, 4260, 270, 17220, 270, 240
716, 60, 120, 4290, 270, 17250, 270, 240
717, 60, 150, 4260, 270, 17250, 270, 240
718, 90, 120, 4290, 240, 17190, 270, 240
719, 60, 120, 4290, 270, 17220, 270, 240
720, 60, 120, 4290, 270, 17220, 270, 240
721, 60, 120, 4290, 240, 17220, 270, 240
722, 60, 150, 4260, 270, 17250, 270, 240
723, 60, 150, 4260, 270, 17220, 270, 240
724, 60, 150, 4260, 270, 17220, 240, 270
725, 90, 120, 4260, 270, 17280, 240, 240
726, 60, 120, 4290, 270, 17220, 270, 240
727, 60, 150, 4290, 240, 17220, 270, 240
728, 90, 120, 4320, 270, 17250, 240, 270
729, 60, 150, 4290, 240, 19050, 300, 330
730, 90, 180, 5310, 330, 21540, 330, 300
731, 60, 180, 5340, 330, 21540, 330, 300
732, 60, 180, 5340, 330, 21480, 330, 300
733, 60, 180, 5340, 330, 21510, 330, 300
734, 90, 150, 5400, 330, 21720, 300, 330
735, 90, 150, 5370, 300, 21540, 330, 300
736, 60, 180, 5340, 330, 21450, 330, 300
737, 90, 150, 5340, 330, 21540, 300, 330
738, 60, 120, 4290, 270, 17220, 270, 240
739, 60, 120, 4290, 270, 17190, 270, 240
740, 60, 120, 4290, 240, 17250, 270, 240
741, 90, 120, 4260, 270, 17250, 240, 240
742, 60, 150, 4260, 270, 17250, 270, 240
743, 60, 120, 4290, 240, 17250, 270, 240
744, 60, 120, 4290, 240, 17250, 270, 240
745, 60, 150, 4260, 270, 17250, 240, 240
746, 60, 120, 4260, 270, 17280, 240, 240
747, 90, 120, 4260, 270, 17280, 240, 240
748, 60, 150, 4260, 270, 17190, 270, 240
749, 60, 150, 4260, 270, 17220, 240, 240
750, 60, 150, 4260, 270, 17250, 240, 240
751, 60, 150, 4260, 270, 17220, 240, 270
752, 60, 150, 4260, 270, 17220, 270, 240
753, 60, 150, 4260, 270, 17250, 270, 240
754, 60, 120, 4290, 270, 17190, 270, 240
755, 60, 120, 4290, 240, 17220, 270, 240
756, 90, 120, 4290, 240, 17250, 240, 240
757, 60, 150, 4290, 240, 17250, 240, 240
758, 60, 150, 4260, 270, 17250, 240, 240
759, 60, 120, 4290, 240, 17220, 240, 240
760, 60, 150, 4260, 270, 17220, 270, 240
761, 60, 150, 4260, 270, 17190, 270, 240
762, 60, 150, 4260, 270, 17250, 240, 240
763, 60, 120, 4290, 240, 17190, 270, 240
764, 60, 150, 4260, 270, 17190, 240, 240
765, 60, 120, 4260, 270, 17250, 240, 240
766, 60, 120, 4290, 270, 17190, 270, 240
767, 60, 150, 4260, 270, 17220, 270, 240
768, 60, 150, 4260, 270, 17250, 240, 240
769, 60, 120, 4290, 270, 17190, 270, 240
770, 60, 150, 4260, 270, 17220, 270, 240
771, 60, 120, 4290, 270, 17220, 240, 240
772, 60, 120, 4290, 240, 17250, 240, 270
773, 60, 150, 4290, 240, 17250, 240, 240
774, 60, 180, 5340, 330, 21570, 330, 300
775, 90, 150, 5340, 330, 21510, 330, 300
776, 90, 180, 5340, 330, 21540, 330, 300
777, 60, 180, 5340, 330, 21600, 330, 300
778, 60, 180, 5340, 330, 21540, 330, 300
779, 90, 150, 5370, 300, 21600, 300, 300
780, 90, 180, 5340, 330, 21540, 330, 300
781, 90, 180, 5370, 330, 21690, 330, 300
782, 90, 150, 5340, 330, 21570, 330, 300
783, 90, 180, 5340, 330, 18270, 270, 240
784, 60, 120, 4290, 270, 17190, 270, 240
785, 60, 120, 4290, 240, 17250, 270, 240
786, 60, 150, 4260, 270, 17190, 270, 240
787, 60, 150, 4260, 270, 17250, 270, 240
788, 60, 150, 4260, 270, 17280, 240, 240
789, 60, 120, 4290, 270, 17190, 270, 240
790, 60, 150, 4260, 270, 17190, 270, 240
791, 60, 120, 4290, 240, 17280, 270, 240
792, 60, 120, 4290, 270, 17220, 270, 240
793, 60, 120, 4290, 270, 17220, 240, 240
794, 90, 120, 4290, 240, 17310, 240, 240
795, 60, 120, 4290, 270, 17220, 240, 270
796, 60, 150, 4260, 270, 17220, 270, 240
797, 60, 150, 4260, 270, 17280, 270, 240
798, 60, 150, 4260, 270, 17280, 240, 240
799, 60, 150, 4260, 270, 17250, 240, 240
800, 60, 150, 4260, 270, 17220, 240, 270
801, 60, 120, 4290, 240, 17250, 270, 240
802, 60, 150, 4260, 270, 17220, 240, 270
803, 60, 120, 4290, 240, 17280, 240, 240
804, 60, 120, 4290, 240, 17220, 270, 240
805, 60, 150, 4260, 270, 17220, 270, 240
806, 60, 150, 4260, 270, 17220, 240, 270
807, 60, 150, 4260, 270, 17220, 270, 240
808, 90, 120, 4260, 270, 17220, 240, 240
809, 60, 120, 4260, 270, 17250, 240, 240
810, 60, 120, 4290, 240, 17280, 240, 240
811, 60, 150, 4290, 240, 17220, 270, 240
812, 60, 150, 4260, 270, 17250, 240, 270
813, 60, 150, 4260, 270, 17250, 240, 240
814, 60, 120, 4260, 270, 17220, 270, 240
815, 60, 120, 4290, 240, 17220, 270, 240
816, 60, 150, 4260, 270, 17250, 270, 240
817, 60, 150, 4260, 270, 17190, 270, 240
818, 60, 120, 4290, 270, 17250, 270, 240
819, 60, 150, 4260, 270, 17220, 240, 270
820, 90, 120, 4290, 240, 17220, 270, 240
821, 60, 150, 4260, 270, 17220, 270, 240
822, 60, 120, 4260, 270, 17250, 270, 240
823, 60, 150, 4260, 270, 17190, 270, 240
824, 60, 120, 4290, 240, 17220, 270, 240
825, 60, 120, 4290, 240, 17280, 240, 240
826, 60, 150, 4260, 270, 17220, 240, 270
827, 60, 120, 4290, 270, 17190, 270, 240
828, 60, 150, 4260, 270, 17250, 270, 240
829, 90, 120, 4350, 270, 17250, 300, 240
830, 60, 120, 4260, 270, 17220, 270, 240
831, 60, 150, 4260, 270, 17280, 240, 270
832, 60, 120, 4290, 270, 17220, 270, 240
833, 90, 120, 4260, 270, 17220, 270, 240
834, 60, 150, 4260, 240, 17340, 240, 240
835, 60, 120, 4260, 270, 17190, 270, 240
836, 60, 150, 4230, 270, 17250, 270, 240
837, 60, 150, 4260, 270, 17310, 240, 240
838, 60, 120, 4290, 240, 17220, 270, 240
839, 60, 150, 4260, 270, 17250, 270, 240
840, 60, 120, 4260, 270, 17250, 270, 240
841, 60, 120, 4260, 270, 17250, 270, 240
842, 60, 120, 4260, 270, 17280, 270, 240
843, 60, 150, 4260, 270, 17250, 240, 240
844, 60, 150, 4260, 270, 17220, 270, 240
845, 90, 120, 4260, 270, 17250, 270, 240
846, 60, 150, 4260, 270, 17280, 270, 240
847, 60, 120, 4290, 240, 17220, 240, 270
848, 60, 150, 4260, 270, 17250, 240, 270
849, 60, 150, 4260, 270, 17250, 240, 270
850, 60, 120, 4290, 240, 17250, 270, 240
851, 60, 120, 4290, 240, 17250, 240, 270
852, 60, 150, 4230, 270, 17250, 240, 240
853, 60, 150, 4260, 270, 17220, 270, 240
854, 60, 150, 4260, 240, 17280, 240, 240
855, 60, 150, 4260, 270, 17280, 240, 240
856, 60, 150, 4230, 270, 17220, 240, 240
857, 60, 150, 4260, 270, 17280, 270, 240
858, 60, 120, 4290, 240, 17280, 240, 240
859, 60, 120, 4260, 270, 17220, 270, 240
860, 60, 150, 4260, 270, 17280, 240, 240
861, 60, 150, 4260, 270, 17280, 270, 240
862, 60, 150, 4260, 270, 17220, 270, 240
863, 60, 120, 4260, 270, 17280, 240, 240
864, 60, 120, 4260, 270, 17280, 270, 240
865, 60, 120, 4260, 270, 17250, 240, 270
866, 60, 150, 4260, 270, 17220, 240, 240
867, 60, 120, 4260, 270, 17250, 270, 240
868, 60, 120, 4260, 270, 17190, 240, 240
869, 60, 120, 4260, 240, 17250, 270, 240
870, 60, 120, 4260, 270, 17280, 240, 240
871, 60, 150, 4290, 270, 20130, 330, 300
872, 60, 150, 4230, 270, 17280, 240, 240
873, 60, 120, 4290, 240, 17280, 270, 240
874, 60, 150, 4260, 270, 17220, 270, 240
875, 60, 150, 4260, 240, 17250, 240, 240
876, 60, 120, 4260, 270, 17220, 270, 240
877, 60, 120, 4260, 270, 17280, 240, 240
878, 60, 120, 4260, 270, 17220, 270, 240
879, 60, 150, 4260, 270, 17280, 240, 270
880, 60, 150, 4230, 270, 17220, 240, 270
881, 60, 150, 4260, 270, 17310, 240, 270
882, 60, 150, 4260, 240, 17280, 240, 240
883, 60, 120, 4260, 270, 17280, 240, 270
884, 60, 150, 4260, 270, 17250, 240, 240
885, 60, 150, 4260, 270, 17250, 270, 240
886, 60, 150, 4260, 240, 17280, 270, 240
887, 60, 150, 4260, 240, 17280, 270, 240
888, 90, 120, 4260, 270, 17250, 270, 240
889, 60, 150, 4260, 240, 17280, 270, 240
890, 60, 150, 4260, 270, 17220, 270, 240
891, 60, 120, 4260, 270, 17250, 240, 240
892, 60, 120, 4260, 270, 17190, 270, 240
893, 90, 120, 4260, 270, 17220, 240, 240
894, 60, 150, 4260, 270, 17250, 270, 240
895, 60, 150, 4260, 270, 17220, 270, 240
896, 60, 120, 4260, 270, 17250, 270, 240
897, 60, 150, 4260, 270, 17280, 240, 240
898, 60, 150, 4260, 270, 17280, 240, 270
899, 60, 150, 4290, 240, 17400, 240, 270
900, 60, 150, 4260, 270, 17250, 240, 270
901, 60, 150, 4260, 270, 17220, 270, 240
902, 90, 120, 4290, 240, 17280, 270, 240
903, 60, 120, 4290, 270, 17250, 240, 270
904, 90, 120, 4290, 240, 17280, 240, 240
905, 60, 120, 4290, 270, 17220, 270, 240
906, 60, 150, 4260, 270, 17280, 240, 270
907, 60, 120, 4260, 270, 17250, 270, 240
908, 60, 150, 4260, 270, 17250, 270, 240
909, 60, 120, 4290, 240, 17280, 240, 240
910, 90, 120, 4290, 240, 17310, 240, 240
911, 60, 150, 4260, 270, 17280, 270, 240
912, 60, 150, 4260, 270, 17250, 270, 240
913, 60, 150, 4260, 270, 17280, 270, 240
914, 60, 150, 4260, 270, 17280, 270, 240
915, 60, 150, 4260, 270, 17310, 270, 240
916, 60, 150, 4260, 270, 17280, 240, 240
917, 60, 150, 4260, 270, 17280, 270, 240
918, 60, 150, 4260, 270, 17280, 270, 240
919, 60, 150, 4260, 270, 19530, 330, 300
920, 90, 180, 5340, 330, 21570, 330, 300
921, 90, 120, 4290, 240, 17310, 240, 240
922, 60, 120, 4290, 240, 17280, 270, 240
923, 60, 150, 4260, 270, 17280, 240, 240
924, 60, 150, 4260, 270, 17280, 270, 240
925, 60, 120, 4260, 270, 17310, 240, 270
926, 60, 120, 4290, 240, 17280, 240, 240
927, 60, 120, 4290, 240, 17310, 240, 240
928, 60, 150, 4260, 270, 17220, 270, 240
929, 60, 120, 4260, 270, 17310, 270, 240
930, 60, 150, 4260, 270, 17340, 240, 270
931, 60, 120, 4290, 270, 17280, 270, 240
932, 60, 150, 4260, 270, 17280, 240, 270
933, 60, 150, 4260, 270, 17280, 270, 240
934, 60, 120, 4260, 270, 17250, 270, 240
935, 60, 150, 4260, 270, 17310, 270, 240
936, 60, 150, 4260, 240, 17280, 240, 240
937, 60, 150, 4260, 270, 17280, 240, 240
938, 60, 150, 4260, 270, 17280, 270, 240
939, 60, 120, 4290, 240, 17310, 270, 240
940, 60, 120, 4290, 270, 17220, 270, 240
941, 60, 120, 4260, 270, 17310, 270, 240
942, 60, 150, 4260, 270, 17310, 240, 270
943, 60, 150, 4260, 270, 17250, 270, 240
944, 90, 120, 4260, 270, 17310, 270, 240
945, 60, 120, 4290, 240, 17310, 240, 270
946, 60, 120, 4290, 270, 17280, 270, 240
947, 60, 120, 4260, 270, 17310, 240, 240
948, 60, 150, 4260, 270, 17250, 240, 240
949, 60, 120, 4290, 240, 17280, 270, 240
950, 60, 150, 4260, 270, 17310, 240, 240
951, 60, 150, 4260, 270, 17310, 270, 240
952, 60, 120, 4290, 240, 17310, 270, 240
953, 60, 120, 4290, 270, 17280, 270, 240
954, 60, 150, 4260, 270, 17280, 270, 240
955, 90, 120, 4290, 270, 17280, 240, 240
956, 60, 120, 4260, 270, 17310, 240, 240
957, 60, 120, 4290, 270, 17310, 270, 240
958, 60, 150, 4260, 270, 17250, 270, 240
959, 60, 150, 4260, 270, 17280, 270, 240
960, 90, 120, 4290, 270, 17250, 270, 240
961, 60, 120, 4260, 270, 17310, 240, 240
962, 60, 150, 4260, 270, 17250, 270, 240
963, 60, 120, 4290, 270, 17370, 240, 270
964, 90, 180, 5310, 330, 21540, 330, 300
965, 90, 150, 5370, 300, 21630, 330, 300
966, 90, 150, 5340, 330, 21570, 330, 300
967, 90, 150, 5340, 330, 21690, 330, 300
968, 60, 180, 5340, 330, 21600, 300, 300
969, 90, 150, 5340, 330, 21630, 300, 330
970, 90, 150, 5340, 330, 21600, 330, 300
971, 90, 150, 5340, 330, 21630, 330, 300
972, 60, 180, 5340, 330, 21630, 300, 300
973, 60, 120, 4260, 270, 17250, 270, 240
974, 60, 150, 4260, 270, 17280, 270, 240
975, 60, 150, 4260, 270, 17310, 270, 240
976, 60, 150, 4260, 270, 17250, 270, 240
977, 60, 150, 4260, 270, 17310, 270, 240
978, 60, 120, 4290, 240, 17340, 270, 240
979, 60, 120, 4290, 240, 17280, 270, 240
980, 60, 120, 4290, 270, 17280, 240, 240
981, 60, 120, 4260, 270, 17250, 270, 240
982, 60, 150, 4260, 270, 17250, 270, 240
983, 60, 150, 4260, 270, 17310, 240, 240
984, 60, 150, 4260, 270, 17250, 240, 270
985, 60, 150, 4260, 270, 17280, 270, 240
986, 90, 120, 4290, 240, 17280, 240, 270
987, 60, 150, 4260, 270, 17280, 270, 240
988, 90, 120, 4260, 270, 17280, 240, 240
989, 60, 150, 4260, 270, 17280, 240, 270
990, 60, 120, 4290, 240, 17280, 240, 270
991, 60, 120, 4290, 240, 17310, 270, 240
992, 60, 120, 4290, 270, 17250, 270, 240
993, 60, 120, 4260, 270, 17310, 270, 240
994, 60, 150, 4260, 270, 17250, 240, 270
995, 60, 120, 4290, 240, 17280, 270, 240
996, 60, 150, 4260, 270, 17250, 270, 240
997, 60, 120, 4290, 240, 17340, 240, 240
998, 60, 120, 4290, 240, 17280, 270, 240
999, 60, 150, 4260, 270, 17370, 240, 240
